mode,selectivity,threshold,query_idx,query,strategy,recall_at_k,completeness_at_k,n_returned,candidates,gls_rho,lat_p50_ms,lat_p95_ms
uncorrelated,0.000944985414355561,1,13,ফুটবল ম্যাচ,post_filter,0.0,0.0,0,10,-1.0,3.7673439946956933,3.8650543021503836
uncorrelated,0.000944985414355561,1,13,ফুটবল ম্যাচ,over_fetch,0.0,0.0,0,100,-1.0,4.301346023567021,4.73540251259692
uncorrelated,0.000944985414355561,1,13,ফুটবল ম্যাচ,iterative,0.1,0.1,1,1280,-1.0,46.59334704047069,46.71397760976106
uncorrelated,0.000944985414355561,1,14,বিশ্বকাপ ক্রিকেট,pre_filter,1.0,1.0,10,10,-1.0,129.2579279979691,133.0939206003677
uncorrelated,0.000944985414355561,1,14,বিশ্বকাপ ক্রিকেট,post_filter,0.0,0.0,0,10,-1.0,3.4535489976406097,3.4898153971880674
uncorrelated,0.000944985414355561,1,14,বিশ্বকাপ ক্রিকেট,over_fetch,0.0,0.0,0,100,-1.0,3.791059018112719,3.8332690251991153
uncorrelated,0.000944985414355561,1,14,বিশ্বকাপ ক্রিকেট,iterative,0.1,0.1,1,1280,-1.0,43.9209999749437,46.03664624155499
uncorrelated,0.000944985414355561,1,15,খেলোয়াড় নির্বাচন,pre_filter,1.0,1.0,10,10,0.8273208453770787,126.32220104569569,129.81005114270374
uncorrelated,0.000944985414355561,1,15,খেলোয়াড় নির্বাচন,post_filter,0.0,0.0,0,10,0.8273208453770787,3.5554220085032284,3.6072529735974967
uncorrelated,0.000944985414355561,1,15,খেলোয়াড় নির্বাচন,over_fetch,0.1,0.1,1,100,0.8273208453770787,3.7524959770962596,3.7847682426217943
uncorrelated,0.000944985414355561,1,15,খেলোয়াড় নির্বাচন,iterative,0.2,0.2,2,1280,0.8273208453770787,45.3504910110496,45.904140442144126
uncorrelated,0.000944985414355561,1,16,শেয়ার বাজার,pre_filter,1.0,1.0,10,10,0.8273208453770787,126.07381999259815,133.44337905873545
uncorrelated,0.000944985414355561,1,16,শেয়ার বাজার,post_filter,0.0,0.0,0,10,0.8273208453770787,3.712400037329644,3.8170889078173786
uncorrelated,0.000944985414355561,1,16,শেয়ার বাজার,over_fetch,0.1,0.1,1,100,0.8273208453770787,4.071059986017644,4.123962944140658
uncorrelated,0.000944985414355561,1,16,শেয়ার বাজার,iterative,0.3,0.3,3,1280,0.8273208453770787,47.96749301021919,61.41953654005192
uncorrelated,0.000944985414355561,1,17,ব্যাংক ঋণ,pre_filter,1.0,1.0,10,10,-1.0,123.60208301106468,130.62716083950363
uncorrelated,0.000944985414355561,1,17,ব্যাংক ঋণ,post_filter,0.0,0.0,0,10,-1.0,3.636696026660502,3.667697438504547
uncorrelated,0.000944985414355561,1,17,ব্যাংক ঋণ,over_fetch,0.0,0.0,0,100,-1.0,3.998161992058158,4.161858465522528
uncorrelated,0.000944985414355561,1,17,ব্যাংক ঋণ,iterative,0.2,0.2,2,1280,-1.0,42.61789796873927,43.1510616093874
uncorrelated,0.000944985414355561,1,18,অর্থনৈতিক প্রবৃদ্ধি,pre_filter,1.0,1.0,10,10,-1.0,125.05848502041772,129.31708071264438
uncorrelated,0.000944985414355561,1,18,অর্থনৈতিক প্রবৃদ্ধি,post_filter,0.0,0.0,0,10,-1.0,3.6406840081326663,3.9176625839900225
uncorrelated,0.000944985414355561,1,18,অর্থনৈতিক প্রবৃদ্ধি,over_fetch,0.0,0.0,0,100,-1.0,3.835722978692502,4.1900412703398615
uncorrelated,0.000944985414355561,1,18,অর্থনৈতিক প্রবৃদ্ধি,iterative,0.3,0.3,3,1280,-1.0,47.08460904657841,54.508251819061115
uncorrelated,0.000944985414355561,1,19,বিনিয়োগ বাজার,pre_filter,1.0,1.0,10,10,-1.0,130.7776310131885,132.09992537740618
uncorrelated,0.000944985414355561,1,19,বিনিয়োগ বাজার,post_filter,0.0,0.0,0,10,-1.0,3.4187130513601005,3.427478112280369
uncorrelated,0.000944985414355561,1,19,বিনিয়োগ বাজার,over_fetch,0.0,0.0,0,100,-1.0,3.630354010965675,3.7588388950098306
uncorrelated,0.000944985414355561,1,19,বিনিয়োগ বাজার,iterative,0.3,0.3,3,1280,-1.0,41.24773002695292,41.47641370072961
correlated,1.0,1000,0,বিশ্ববিদ্যালয় ভর্তি,pre_filter,1.0,1.0,10,10,0.0,3108.902537962422,3206.429287500214
correlated,1.0,1000,0,বিশ্ববিদ্যালয় ভর্তি,post_filter,1.0,1.0,10,10,0.0,4.835299972910434,4.93855428067036
correlated,1.0,1000,0,বিশ্ববিদ্যালয় ভর্তি,over_fetch,1.0,1.0,10,100,0.0,5.150076991412789,5.322600709041581
correlated,1.0,1000,0,বিশ্ববিদ্যালয় ভর্তি,iterative,1.0,1.0,10,10,0.0,4.6865170006640255,4.851638188119978
correlated,1.0,1000,1,শিক্ষা নীতি পরিবর্তন,pre_filter,1.0,1.0,10,10,0.0,3037.7925609936938,3169.770097284345
correlated,1.0,1000,1,শিক্ষা নীতি পরিবর্তন,post_filter,1.0,1.0,10,10,0.0,4.729609005153179,4.806227772496641
correlated,1.0,1000,1,শিক্ষা নীতি পরিবর্তন,over_fetch,1.0,1.0,10,100,0.0,4.319901985581964,4.7611630347091705
correlated,1.0,1000,1,শিক্ষা নীতি পরিবর্তন,iterative,1.0,1.0,10,10,0.0,4.092201008461416,4.4334882171824574
correlated,1.0,1000,2,স্কুল শিক্ষার্থী,pre_filter,1.0,1.0,10,10,0.0,2990.064528014045,3046.2445566197857
correlated,1.0,1000,2,স্কুল শিক্ষার্থী,post_filter,1.0,1.0,10,10,0.0,4.762943019159138,4.871796228690073
correlated,1.0,1000,2,স্কুল শিক্ষার্থী,over_fetch,1.0,1.0,10,100,0.0,4.356099991127849,4.698407801333815
correlated,1.0,1000,2,স্কুল শিক্ষার্থী,iterative,1.0,1.0,10,10,0.0,4.137226031161845,4.336512117879465
correlated,1.0,1000,3,পরীক্ষার ফলাফল,pre_filter,0.9,1.0,10,10,0.0,2995.3383450047113,3042.6875493256375
correlated,1.0,1000,3,পরীক্ষার ফলাফল,post_filter,0.9,1.0,10,10,0.0,4.556100000627339,4.936674918280914
correlated,1.0,1000,3,পরীক্ষার ফলাফল,over_fetch,0.9,1.0,10,100,0.0,4.543937044218183,4.683657502755523
correlated,1.0,1000,3,পরীক্ষার ফলাফল,iterative,0.9,1.0,10,10,0.0,4.103342012967914,4.372122511267662
correlated,1.0,1000,4,নির্বাচন কমিশন,pre_filter,0.9,1.0,10,10,0.0,3011.1060500494204,3134.376989037264
correlated,1.0,1000,4,নির্বাচন কমিশন,post_filter,0.9,1.0,10,10,0.0,4.1503600077703595,5.18315234221518
correlated,1.0,1000,4,নির্বাচন কমিশন,over_fetch,0.9,1.0,10,100,0.0,4.59462299477309,4.904351709410548
correlated,1.0,1000,4,নির্বাচন কমিশন,iterative,0.9,1.0,10,10,0.0,4.211516992654651,4.538504098309204
correlated,1.0,1000,5,রাজনৈতিক দল,pre_filter,1.0,1.0,10,10,0.0,3016.96802303195,3077.919059578562
correlated,1.0,1000,5,রাজনৈতিক দল,post_filter,1.0,1.0,10,10,0.0,4.032225988339633,4.695866210386157
correlated,1.0,1000,5,রাজনৈতিক দল,over_fetch,1.0,1.0,10,100,0.0,4.202188982162625,4.511204920709133
correlated,1.0,1000,5,রাজনৈতিক দল,iterative,1.0,1.0,10,10,0.0,3.892952052410692,4.173789813648909
correlated,1.0,1000,6,সংসদ নির্বাচন,pre_filter,0.9,1.0,10,10,0.0,3011.3227000110783,3055.876173073193
correlated,1.0,1000,6,সংসদ নির্বাচন,post_filter,0.9,1.0,10,10,0.0,3.9972499944269657,4.504219087539241
correlated,1.0,1000,6,সংসদ নির্বাচন,over_fetch,0.9,1.0,10,100,0.0,4.4769299565814435,4.6088313043583184
correlated,1.0,1000,6,সংসদ নির্বাচন,iterative,0.9,1.0,10,10,0.0,4.351240990217775,4.423513688379899
correlated,1.0,1000,7,মন্ত্রিসভার সিদ্ধান্ত,pre_filter,1.0,1.0,10,10,0.0,3097.2643529530615,3115.327262086794
correlated,1.0,1000,7,মন্ত্রিসভার সিদ্ধান্ত,post_filter,1.0,1.0,10,10,0.0,5.026412021834403,5.082615197170526
correlated,1.0,1000,7,মন্ত্রিসভার সিদ্ধান্ত,over_fetch,1.0,1.0,10,100,0.0,4.45732194930315,4.822965920902789
correlated,1.0,1000,7,মন্ত্রিসভার সিদ্ধান্ত,iterative,1.0,1.0,10,10,0.0,4.318418970797211,4.556010878877714
correlated,1.0,1000,8,কৃত্রিম বুদ্ধিমত্তা,pre_filter,0.9,1.0,10,10,0.0,2979.86049100291,3073.910387500655
correlated,1.0,1000,8,কৃত্রিম বুদ্ধিমত্তা,post_filter,0.9,1.0,10,10,0.0,4.803129006177187,4.96357015799731
correlated,1.0,1000,8,কৃত্রিম বুদ্ধিমত্তা,over_fetch,0.9,1.0,10,100,0.0,4.35483903856948,4.5971009763889015
correlated,1.0,1000,8,কৃত্রিম বুদ্ধিমত্তা,iterative,0.9,1.0,10,10,0.0,4.056482983287424,4.278420325135812
correlated,1.0,1000,9,তথ্য প্রযুক্তি,pre_filter,0.9,1.0,10,10,0.0,3003.485605993774,3074.1352667391766
correlated,1.0,1000,9,তথ্য প্রযুক্তি,post_filter,0.9,1.0,10,10,0.0,4.346892994362861,4.9022928811609745
correlated,1.0,1000,9,তথ্য প্রযুক্তি,over_fetch,0.9,1.0,10,100,0.0,4.712808004114777,4.802446172107011
correlated,1.0,1000,9,তথ্য প্রযুক্তি,iterative,0.9,1.0,10,10,0.0,4.251812992151827,4.444922402035445
correlated,1.0,1000,10,মোবাইল ইন্টারনেট,pre_filter,1.0,1.0,10,10,0.0,3087.9350370378233,3225.3483392705675
correlated,1.0,1000,10,মোবাইল ইন্টারনেট,post_filter,1.0,1.0,10,10,0.0,4.568644042592496,6.484687281772494
correlated,1.0,1000,10,মোবাইল ইন্টারনেট,over_fetch,1.0,1.0,10,100,0.0,4.581257002428174,4.969741136301309
correlated,1.0,1000,10,মোবাইল ইন্টারনেট,iterative,1.0,1.0,10,10,0.0,4.284895956516266,4.67181948479265
correlated,1.0,1000,11,সাইবার নিরাপত্তা,pre_filter,0.9,1.0,10,10,0.0,3064.883970946539,3138.1315726146568
correlated,1.0,1000,11,সাইবার নিরাপত্তা,post_filter,0.9,1.0,10,10,0.0,4.311194992624223,4.964403255144134
correlated,1.0,1000,11,সাইবার নিরাপত্তা,over_fetch,0.9,1.0,10,100,0.0,4.801815026439726,5.1931584370322526
correlated,1.0,1000,11,সাইবার নিরাপত্তা,iterative,0.9,1.0,10,10,0.0,4.4423340004868805,4.6732713060919195
correlated,1.0,1000,12,বাংলাদেশ ক্রিকেট দল,pre_filter,1.0,1.0,10,10,0.0,3153.659144008998,3201.4733854855876
correlated,1.0,1000,12,বাংলাদেশ ক্রিকেট দল,post_filter,1.0,1.0,10,10,0.0,4.953794006723911,5.3365343366749585
correlated,1.0,1000,12,বাংলাদেশ ক্রিকেট দল,over_fetch,1.0,1.0,10,100,0.0,4.737713956274092,5.278947012266144
correlated,1.0,1000,12,বাংলাদেশ ক্রিকেট দল,iterative,1.0,1.0,10,10,0.0,4.368333029560745,4.577439930289984
correlated,1.0,1000,13,ফুটবল ম্যাচ,pre_filter,1.0,1.0,10,10,0.0,3153.5663030226715,3161.469576472882
correlated,1.0,1000,13,ফুটবল ম্যাচ,post_filter,1.0,1.0,10,10,0.0,4.203431017231196,4.8814270820003
correlated,1.0,1000,13,ফুটবল ম্যাচ,over_fetch,1.0,1.0,10,100,0.0,4.378353012725711,5.230874445987865
correlated,1.0,1000,13,ফুটবল ম্যাচ,iterative,1.0,1.0,10,10,0.0,4.3929400271736085,4.616933816578239
correlated,1.0,1000,14,বিশ্বকাপ ক্রিকেট,pre_filter,1.0,1.0,10,10,0.0,3117.062256031204,3262.173154792981
correlated,1.0,1000,14,বিশ্বকাপ ক্রিকেট,post_filter,1.0,1.0,10,10,0.0,4.710863984655589,5.18108697142452
correlated,1.0,1000,14,বিশ্বকাপ ক্রিকেট,over_fetch,1.0,1.0,10,100,0.0,5.2267819992266595,5.238044605357572
correlated,1.0,1000,14,বিশ্বকাপ ক্রিকেট,iterative,1.0,1.0,10,10,0.0,4.662612045649439,4.734820779412985
correlated,1.0,1000,15,খেলোয়াড় নির্বাচন,pre_filter,0.9,1.0,10,10,0.0,3170.266884029843,3330.470841296483
correlated,1.0,1000,15,খেলোয়াড় নির্বাচন,post_filter,0.9,1.0,10,10,0.0,4.30798897286877,4.85802402254194
correlated,1.0,1000,15,খেলোয়াড় নির্বাচন,over_fetch,0.9,1.0,10,100,0.0,4.988098982721567,5.1268636947497725
correlated,1.0,1000,15,খেলোয়াড় নির্বাচন,iterative,0.9,1.0,10,10,0.0,4.323047993239015,4.722595767816529
correlated,1.0,1000,16,শেয়ার বাজার,pre_filter,0.9,1.0,10,10,0.0,3158.633771003224,3387.005625513848
correlated,1.0,1000,16,শেয়ার বাজার,post_filter,0.9,1.0,10,10,0.0,4.187149985227734,4.846669977996498
correlated,1.0,1000,16,শেয়ার বাজার,over_fetch,0.9,1.0,10,100,0.0,4.931941977702081,4.939165397081524
correlated,1.0,1000,16,শেয়ার বাজার,iterative,0.9,1.0,10,10,0.0,4.191489017102867,4.706229601288214
correlated,1.0,1000,17,ব্যাংক ঋণ,pre_filter,1.0,1.0,10,10,0.0,3287.603254953865,3326.442849478917
correlated,1.0,1000,17,ব্যাংক ঋণ,post_filter,1.0,1.0,10,10,0.0,5.057029949966818,5.279635067563504
correlated,1.0,1000,17,ব্যাংক ঋণ,over_fetch,1.0,1.0,10,100,0.0,4.768632992636412,4.791897069662809
correlated,1.0,1000,17,ব্যাংক ঋণ,iterative,1.0,1.0,10,10,0.0,4.160049022175372,4.5546009205281734
correlated,1.0,1000,18,অর্থনৈতিক প্রবৃদ্ধি,pre_filter,1.0,1.0,10,10,0.0,3300.73503497988,3307.944501162274
correlated,1.0,1000,18,অর্থনৈতিক প্রবৃদ্ধি,post_filter,1.0,1.0,10,10,0.0,4.534879990387708,5.222127214074135
correlated,1.0,1000,18,অর্থনৈতিক প্রবৃদ্ধি,over_fetch,1.0,1.0,10,100,0.0,5.420649016741663,5.445635679643601
correlated,1.0,1000,18,অর্থনৈতিক প্রবৃদ্ধি,iterative,1.0,1.0,10,10,0.0,4.486397956497967,4.756000195629895
correlated,1.0,1000,19,বিনিয়োগ বাজার,pre_filter,1.0,1.0,10,10,0.0,3158.014915010426,3308.29576117103
correlated,1.0,1000,19,বিনিয়োগ বাজার,post_filter,1.0,1.0,10,10,0.0,4.229540994856507,4.8169323010370135
correlated,1.0,1000,19,বিনিয়োগ বাজার,over_fetch,1.0,1.0,10,100,0.0,4.561570996884257,4.942641808884218
correlated,1.0,1000,19,বিনিয়োগ বাজার,iterative,1.0,1.0,10,10,0.0,4.115334013476968,4.548587673343718
correlated,0.5,500,0,বিশ্ববিদ্যালয় ভর্তি,pre_filter,1.0,1.0,10,10,0.03846153846153849,1978.8896170211956,2044.6329826081637
correlated,0.5,500,0,বিশ্ববিদ্যালয় ভর্তি,post_filter,0.3,0.3,3,10,0.03846153846153849,4.433427006006241,4.889521771110594
correlated,0.5,500,0,বিশ্ববিদ্যালয় ভর্তি,over_fetch,1.0,1.0,10,100,0.03846153846153849,4.610853968188167,4.915829777019098
correlated,0.5,500,0,বিশ্ববিদ্যালয় ভর্তি,iterative,1.0,1.0,10,40,0.03846153846153849,13.22405698010698,13.259386492427438
correlated,0.5,500,1,শিক্ষা নীতি পরিবর্তন,pre_filter,1.0,1.0,10,10,-0.8518518518518519,1991.6201689629816,2026.1343517689966
correlated,0.5,500,1,শিক্ষা নীতি পরিবর্তন,post_filter,0.0,0.0,0,10,-0.8518518518518519,4.5364220277406275,4.7734279884025455
correlated,0.5,500,1,শিক্ষা নীতি পরিবর্তন,over_fetch,0.3,0.3,3,100,-0.8518518518518519,4.798788984771818,5.020295234862715
correlated,0.5,500,1,শিক্ষা নীতি পরিবর্তন,iterative,1.0,1.0,10,320,-0.8518518518518519,28.805905021727085,29.612574982456863
correlated,0.5,500,2,স্কুল শিক্ষার্থী,pre_filter,1.0,1.0,10,10,0.01960784313725492,1983.947756991256,1987.102082412457
correlated,0.5,500,2,স্কুল শিক্ষার্থী,post_filter,0.3,0.3,3,10,0.01960784313725492,4.498651018366218,5.204672185936943
correlated,0.5,500,2,স্কুল শিক্ষার্থী,over_fetch,0.9,1.0,10,100,0.01960784313725492,5.020831013098359,5.087611940689385
correlated,0.5,500,2,স্কুল শিক্ষার্থী,iterative,0.9,1.0,10,40,0.01960784313725492,13.52688204497099,14.788589288946241
correlated,0.5,500,3,পরীক্ষার ফলাফল,pre_filter,1.0,1.0,10,10,0.01960784313725492,2003.3347690477967,2027.899233077187
correlated,0.5,500,3,পরীক্ষার ফলাফল,post_filter,0.1,0.1,1,10,0.01960784313725492,4.45165199926123,5.005743313813582
correlated,0.5,500,3,পরীক্ষার ফলাফল,over_fetch,1.0,1.0,10,100,0.01960784313725492,4.611094016581774,4.832364368485287
correlated,0.5,500,3,পরীক্ষার ফলাফল,iterative,1.0,1.0,10,40,0.01960784313725492,12.944116024300456,12.96829991042614
correlated,0.5,500,4,নির্বাচন কমিশন,pre_filter,0.9,1.0,10,10,-0.6666666666666667,1986.7877500364557,1993.3874545036815
correlated,0.5,500,4,নির্বাচন কমিশন,post_filter,0.0,0.0,0,10,-0.6666666666666667,4.337265039794147,4.907848796574399
correlated,0.5,500,4,নির্বাচন কমিশন,over_fetch,0.5,0.5,5,100,-0.6666666666666667,4.841240006498992,5.448541999794543
correlated,0.5,500,4,নির্বাচন কমিশন,iterative,0.7,1.0,10,320,-0.6666666666666667,32.017354969866574,34.790085814893246
correlated,0.5,500,5,রাজনৈতিক দল,pre_filter,1.0,1.0,10,10,-0.639344262295082,1985.3688080329448,1989.4410650071222
correlated,0.5,500,5,রাজনৈতিক দল,post_filter,0.0,0.0,0,10,-0.639344262295082,4.257654014509171,5.205459299031645
correlated,0.5,500,5,রাজনৈতিক দল,over_fetch,0.9,1.0,10,100,-0.639344262295082,4.595023987349123,5.044408410321921
correlated,0.5,500,5,রাজনৈতিক দল,iterative,1.0,1.0,10,160,-0.639344262295082,23.349779017735273,23.60831662081182
correlated,0.5,500,6,সংসদ নির্বাচন,pre_filter,1.0,1.0,10,10,-0.5625,2016.641159018036,2030.3310454939492
correlated,0.5,500,6,সংসদ নির্বাচন,post_filter,0.2,0.2,2,10,-0.5625,4.235242027789354,4.997096519218758
correlated,0.5,500,6,সংসদ নির্বাচন,over_fetch,0.9,1.0,10,100,-0.5625,4.788199032191187,5.083167739212513
correlated,0.5,500,6,সংসদ নির্বাচন,iterative,0.9,1.0,10,80,-0.5625,18.042955023702234,19.258901791181415
correlated,0.5,500,7,মন্ত্রিসভার সিদ্ধান্ত,pre_filter,1.0,1.0,10,10,-0.36986301369863017,2003.4464669879526,2004.0039036248345
correlated,0.5,500,7,মন্ত্রিসভার সিদ্ধান্ত,post_filter,0.0,0.0,0,10,-0.36986301369863017,4.697447991929948,5.723404779564589
correlated,0.5,500,7,মন্ত্রিসভার সিদ্ধান্ত,over_fetch,0.6,1.0,10,100,-0.36986301369863017,5.340627045370638,5.829435016494244
correlated,0.5,500,7,মন্ত্রিসভার সিদ্ধান্ত,iterative,0.6,1.0,10,80,-0.36986301369863017,18.81535997381434,19.046053366037086
correlated,0.5,500,8,কৃত্রিম বুদ্ধিমত্তা,pre_filter,1.0,1.0,10,10,0.17355371900826444,1974.4284069747664,1982.0275318052154
correlated,0.5,500,8,কৃত্রিম বুদ্ধিমত্তা,post_filter,0.7,0.7,7,10,0.17355371900826444,4.477882001083344,5.581908411113545
correlated,0.5,500,8,কৃত্রিম বুদ্ধিমত্তা,over_fetch,1.0,1.0,10,100,0.17355371900826444,4.8785010003484786,5.057229317026213
correlated,0.5,500,8,কৃত্রিম বুদ্ধিমত্তা,iterative,1.0,1.0,10,20,0.17355371900826444,9.409764024894685,9.635489410720766
correlated,0.5,500,9,তথ্য প্রযুক্তি,pre_filter,0.9,1.0,10,10,0.00990099009900991,1990.5647459672764,2030.6372037215624
correlated,0.5,500,9,তথ্য প্রযুক্তি,post_filter,0.5,0.5,5,10,0.00990099009900991,4.775616049300879,5.920111807063222
correlated,0.5,500,9,তথ্য প্রযুক্তি,over_fetch,0.8,1.0,10,100,0.00990099009900991,4.70118602970615,5.0739165337290615
correlated,0.5,500,9,তথ্য প্রযুক্তি,iterative,0.8,1.0,10,20,0.00990099009900991,9.078325994778425,9.216305008158088
correlated,0.5,500,10,মোবাইল ইন্টারনেট,pre_filter,1.0,1.0,10,10,-0.38888888888888895,1965.081149013713,1973.0707225913648
correlated,0.5,500,10,মোবাইল ইন্টারনেট,post_filter,0.2,0.2,2,10,-0.38888888888888895,4.300425003748387,4.8113604134414345
correlated,0.5,500,10,মোবাইল ইন্টারনেট,over_fetch,1.0,1.0,10,100,-0.38888888888888895,5.127904005348682,5.154125479748473
correlated,0.5,500,10,মোবাইল ইন্টারনেট,iterative,1.0,1.0,10,80,-0.38888888888888895,17.59038702584803,17.782505485229194
correlated,0.5,500,11,সাইবার নিরাপত্তা,pre_filter,1.0,1.0,10,10,-1.0,1966.1776380380616,1970.2452690398786
correlated,0.5,500,11,সাইবার নিরাপত্তা,post_filter,0.0,0.0,0,10,-1.0,4.3121479684486985,4.892568779177964
correlated,0.5,500,11,সাইবার নিরাপত্তা,over_fetch,0.0,0.0,0,100,-1.0,4.507426987402141,4.904784151585773
correlated,0.5,500,11,সাইবার নিরাপত্তা,iterative,0.8,1.0,10,1280,-1.0,50.68846105132252,51.28560920711607
correlated,0.5,500,12,বাংলাদেশ ক্রিকেট দল,pre_filter,1.0,1.0,10,10,0.3333333333333333,1990.6226110178977,2015.060329879634
correlated,0.5,500,12,বাংলাদেশ ক্রিকেট দল,post_filter,1.0,1.0,10,10,0.3333333333333333,4.472761007491499,5.402271111961454
correlated,0.5,500,12,বাংলাদেশ ক্রিকেট দল,over_fetch,1.0,1.0,10,100,0.3333333333333333,4.663594008889049,5.081806919770315
correlated,0.5,500,12,বাংলাদেশ ক্রিকেট দল,iterative,1.0,1.0,10,10,0.3333333333333333,4.352232965175062,4.618083988316357
correlated,0.5,500,13,ফুটবল ম্যাচ,pre_filter,0.9,1.0,10,10,0.2125984251968504,1984.5245680189691,2017.1064201858826
correlated,0.5,500,13,ফুটবল ম্যাচ,post_filter,0.9,0.9,9,10,0.2125984251968504,4.285826988052577,5.0192504830192775
correlated,0.5,500,13,ফুটবল ম্যাচ,over_fetch,0.9,1.0,10,100,0.2125984251968504,4.694351984653622,5.056459788465872
correlated,0.5,500,13,ফুটবল ম্যাচ,iterative,0.9,1.0,10,20,0.2125984251968504,9.441093017812818,9.507306019077078
correlated,0.5,500,14,বিশ্বকাপ ক্রিকেট,pre_filter,1.0,1.0,10,10,0.3333333333333333,2014.6198559668846,2017.1987367037218
correlated,0.5,500,14,বিশ্বকাপ ক্রিকেট,post_filter,1.0,1.0,10,10,0.3333333333333333,4.178925009910017,4.6315466810483485
correlated,0.5,500,14,বিশ্বকাপ ক্রিকেট,over_fetch,1.0,1.0,10,100,0.3333333333333333,4.36305400216952,4.646668321220204
correlated,0.5,500,14,বিশ্বকাপ ক্রিকেট,iterative,1.0,1.0,10,10,0.3333333333333333,4.126165003981441,4.358833015430719
correlated,0.5,500,15,খেলোয়াড় নির্বাচন,pre_filter,0.8,1.0,10,10,0.08256880733944952,2021.3217139826156,2124.8575348756276
correlated,0.5,500,15,খেলোয়াড় নির্বাচন,post_filter,0.5,0.5,5,10,0.08256880733944952,5.055687972344458,5.851780285593122
correlated,0.5,500,15,খেলোয়াড় নির্বাচন,over_fetch,0.8,1.0,10,100,0.08256880733944952,4.682719998527318,4.991131968563423
correlated,0.5,500,15,খেলোয়াড় নির্বাচন,iterative,0.8,1.0,10,40,0.08256880733944952,13.326822023373097,13.491491426248103
correlated,0.5,500,16,শেয়ার বাজার,pre_filter,0.9,1.0,10,10,0.2537313432835821,2045.193130034022,2161.207985470537
correlated,0.5,500,16,শেয়ার বাজার,post_filter,0.7,0.7,7,10,0.2537313432835821,4.41406003665179,5.12541911448352
correlated,0.5,500,16,শেয়ার বাজার,over_fetch,0.8,1.0,10,100,0.2537313432835821,4.692248010542244,5.148846842348576
correlated,0.5,500,16,শেয়ার বাজার,iterative,0.8,1.0,10,20,0.2537313432835821,9.583814011421055,9.766085620503873
correlated,0.5,500,17,ব্যাংক ঋণ,pre_filter,1.0,1.0,10,10,-0.515151515151515,2077.825059997849,2173.4993853606284
correlated,0.5,500,17,ব্যাংক ঋণ,post_filter,0.0,0.0,0,10,-0.515151515151515,4.656149016227573,5.337490403326228
correlated,0.5,500,17,ব্যাংক ঋণ,over_fetch,0.9,1.0,10,100,-0.515151515151515,4.975273972377181,5.408898531459272
correlated,0.5,500,17,ব্যাংক ঋণ,iterative,0.9,1.0,10,80,-0.515151515151515,21.36407297803089,21.619636105606332
correlated,0.5,500,18,অর্থনৈতিক প্রবৃদ্ধি,pre_filter,1.0,1.0,10,10,-0.8867924528301886,2032.7476270031184,2148.5174340952653
correlated,0.5,500,18,অর্থনৈতিক প্রবৃদ্ধি,post_filter,0.0,0.0,0,10,-0.8867924528301886,4.428268002811819,5.223792389733717
correlated,0.5,500,18,অর্থনৈতিক প্রবৃদ্ধি,over_fetch,0.3,0.3,3,100,-0.8867924528301886,4.913557029794902,5.411914869910106
correlated,0.5,500,18,অর্থনৈতিক প্রবৃদ্ধি,iterative,1.0,1.0,10,320,-0.8867924528301886,30.695358000230044,30.980325944256037
correlated,0.5,500,19,বিনিয়োগ বাজার,pre_filter,1.0,1.0,10,10,-0.7241379310344828,2027.3294509970583,2143.3001596829854
correlated,0.5,500,19,বিনিয়োগ বাজার,post_filter,0.0,0.0,0,10,-0.7241379310344828,4.856068990193307,5.268790078116581
correlated,0.5,500,19,বিনিয়োগ বাজার,over_fetch,0.8,0.8,8,100,-0.7241379310344828,4.654286021832377,5.301668599713594
correlated,0.5,500,19,বিনিয়োগ বাজার,iterative,1.0,1.0,10,160,-0.7241379310344828,23.795995046384633,24.24663314013742
correlated,0.20000821726447265,200,0,বিশ্ববিদ্যালয় ভর্তি,pre_filter,1.0,1.0,10,10,-0.4814972617560367,992.0463100424968,1030.2494146395475
correlated,0.20000821726447265,200,0,বিশ্ববিদ্যালয় ভর্তি,post_filter,0.2,0.2,2,10,-0.4814972617560367,5.227573041338474,5.242171906866133
correlated,0.20000821726447265,200,0,বিশ্ববিদ্যালয় ভর্তি,over_fetch,0.7,0.7,7,100,-0.4814972617560367,4.908488015644252,5.365898582385853
correlated,0.20000821726447265,200,0,বিশ্ববিদ্যালয় ভর্তি,iterative,1.0,1.0,10,160,-0.4814972617560367,24.198627972509712,24.708355602342635
correlated,0.20000821726447265,200,1,শিক্ষা নীতি পরিবর্তন,pre_filter,1.0,1.0,10,10,-1.0,992.942378972657,1036.4386212138925
correlated,0.20000821726447265,200,1,শিক্ষা নীতি পরিবর্তন,post_filter,0.0,0.0,0,10,-1.0,5.766095011495054,5.995263840304688
correlated,0.20000821726447265,200,1,শিক্ষা নীতি পরিবর্তন,over_fetch,0.0,0.0,0,100,-1.0,4.677620017901063,5.179133330238983
correlated,0.20000821726447265,200,1,শিক্ষা নীতি পরিবর্তন,iterative,0.2,0.2,2,1280,-1.0,55.02396303927526,55.78954077209346
correlated,0.20000821726447265,200,2,স্কুল শিক্ষার্থী,pre_filter,1.0,1.0,10,10,-0.5384761248605481,987.2528300038539,1034.2014208959881
